time_s,front_y_px_raw,front_y_px_smooth
310.84,172.0,172.0
310.88,172.0,172.0
310.92,172.0,172.0
310.96,172.0,172.0
311.0,171.0,171.0
311.04,171.0,171.0
311.08,171.0,171.0
311.12,171.0,171.0
311.16,171.0,171.0
311.2,171.0,171.0
311.24,171.0,171.0
311.28,171.0,171.0
311.32,171.0,171.0
311.36,172.0,172.0
311.4,172.0,172.0
311.44,172.0,172.0
311.48,172.0,172.0
311.52,172.0,172.0
311.56,172.0,172.0
311.6,172.0,172.0
311.64,172.0,172.0
311.68,173.0,173.0
311.72,173.0,173.0
311.76,174.0,174.0
311.8,176.0,176.0
311.84,178.0,178.0
311.88,179.0,179.0
311.92,179.0,179.0
311.96,180.0,180.0
312.0,180.0,180.0
312.04,180.0,180.0
312.08,180.0,180.0
312.12,181.0,181.0
312.16,181.0,181.0
312.2,181.0,181.0
312.24,181.0,181.0
312.28,181.0,181.0
312.32,181.0,181.0
312.36,181.0,181.0
312.4,181.0,181.0
312.44,181.0,181.0
312.48,180.0,180.0
312.52,180.0,180.0
312.56,180.0,180.0
312.6,179.5,179.5
312.64,179.0,179.0
312.68,179.0,179.0
312.72,179.0,179.0
312.76,179.0,179.0
312.8,179.0,179.0
312.84,179.0,179.0
312.88,179.0,179.0
312.92,179.0,179.0
312.96,179.0,179.0
313.0,179.0,179.0
313.04,179.0,179.0
313.08,179.0,179.0
313.12,179.0,179.0
313.16,179.0,179.0
313.2,179.0,179.0
313.24,178.0,178.0
313.28,177.0,177.0
313.32,176.0,176.0
313.36,174.0,174.0
313.4,174.0,174.0
313.44,174.0,174.0
313.48,174.0,174.0
313.52,174.0,174.0
313.56,174.0,174.0
313.6,173.0,173.0
313.64,173.0,173.0
313.68,172.0,172.0
313.72,172.0,172.0
313.76,172.0,172.0
313.8,172.0,172.0
313.84,172.0,172.0
313.88,172.0,172.0
313.92,172.0,172.0
313.96,172.0,172.0
314.0,172.0,172.0
314.04,172.0,172.0
314.08,172.0,172.0
314.12,172.0,172.0
314.16,172.0,172.0
314.2,172.0,172.0
314.24,172.0,172.0
314.28,172.0,172.0
314.32,172.0,172.0
314.36,172.0,172.0
314.4,172.0,172.0
314.44,174.0,174.0
314.48,175.0,175.0
314.52,175.0,175.0
314.56,176.0,175.0
